Frame;TimeStamp;Value
1184;47.836281;-0.854
1185;47.874901;-0.854
1186;47.918403;-0.854
1187;47.95986;-0.854
1188;47.992235;-0.854
1189;48.036;-0.854
1190;48.07776;-0.854
1191;48.120326;-0.854
1192;48.151937;-0.854
1193;48.194405;-0.854
1194;48.237972;-0.854
1195;48.280274;-0.854
1196;48.311869;-0.854
1197;48.355068;-0.854
1198;48.398306;-0.854
1199;48.441764;-0.854
1200;48.472077;-0.854
1201;48.515617;-0.854
1202;48.557444;-0.854
1203;48.600524;-0.854
1204;48.632896;-0.854
1205;48.675493;-0.854
1206;48.718696;-0.854
1207;48.760571;-0.854
1208;48.79215;-0.854
1209;48.835379;-0.854
1210;48.877127;-0.854
1211;48.920429;-0.854
1212;48.953124;-0.854
1213;48.994858;-0.854
1214;49.037823;-0.854
1215;49.08037;-0.854
