frame, timestamp, x_0, x_16, y_21, y_8
270, 10.760, 338.8, 444.2, 133.5, 227.3
271, 10.800, 339.1, 444.5, 134.3, 227.9
272, 10.840, 339.3, 444.7, 134.5, 228.4
273, 10.880, 339.4, 444.7, 134.3, 228.8
274, 10.920, 339.0, 444.4, 134.0, 229.3
275, 10.960, 338.8, 444.1, 133.7, 229.5
276, 11.000, 338.6, 443.8, 133.7, 229.2
277, 11.040, 338.4, 443.7, 134.0, 229.3
278, 11.080, 338.0, 443.5, 134.2, 229.5
279, 11.120, 337.6, 443.4, 134.5, 230.0
280, 11.160, 337.2, 443.2, 135.2, 230.3
281, 11.200, 337.0, 443.1, 135.5, 230.9
282, 11.240, 336.7, 442.6, 136.0, 231.3
283, 11.280, 336.4, 442.3, 136.5, 232.1
284, 11.320, 336.1, 442.0, 136.8, 232.4
285, 11.360, 336.1, 441.7, 136.6, 232.3
286, 11.400, 335.9, 441.6, 136.2, 232.0
287, 11.440, 335.8, 441.5, 135.3, 231.7
288, 11.480, 335.4, 440.8, 134.5, 230.9
289, 11.520, 334.5, 439.9, 134.4, 230.0
290, 11.560, 333.5, 438.8, 134.8, 228.8
291, 11.600, 332.5, 437.5, 134.9, 228.4
292, 11.640, 331.5, 437.0, 135.2, 228.9
293, 11.680, 330.6, 436.5, 135.5, 229.9
294, 11.720, 330.2, 436.1, 135.7, 229.9
295, 11.760, 329.9, 436.0, 135.3, 230.0
296, 11.800, 329.9, 436.2, 134.3, 229.2
297, 11.840, 331.2, 437.3, 133.4, 227.0
298, 11.880, 332.8, 439.0, 132.9, 224.8
299, 11.920, 334.0, 440.1, 132.7, 223.7
300, 11.960, 335.2, 441.1, 132.4, 223.4
301, 12.000, 336.6, 442.1, 131.9, 223.8
302, 12.040, 337.4, 442.8, 131.8, 224.3
303, 12.080, 338.0, 443.3, 131.9, 225.7
304, 12.120, 338.9, 444.0, 132.4, 227.0
305, 12.160, 339.6, 444.5, 133.0, 228.4
306, 12.200, 340.3, 444.9, 133.2, 229.3
307, 12.240, 340.9, 445.7, 133.1, 229.4
308, 12.280, 341.1, 446.3, 132.0, 229.3
309, 12.320, 341.2, 446.5, 132.4, 229.6
310, 12.360, 341.4, 447.0, 132.1, 229.9
311, 12.400, 341.8, 447.3, 132.4, 230.3
