frame, timestamp, x_0, x_16, y_21, y_8
391, 15.590, 433.3, 600.7, 287.8, 445.7
392, 15.630, 436.6, 600.3, 286.9, 444.6
393, 15.669, 440.1, 603.6, 285.2, 445.3
394, 15.709, 442.9, 606.8, 283.6, 444.2
395, 15.749, 446.6, 610.1, 283.1, 446.2
396, 15.789, 449.7, 613.2, 283.4, 449.9
397, 15.829, 452.8, 609.6, 284.6, 450.1
398, 15.869, 456.9, 612.5, 285.6, 450.5
399, 15.909, 458.6, 616.3, 287.0, 453.0
400, 15.949, 459.9, 619.1, 288.1, 454.8
401, 15.989, 460.7, 621.1, 288.5, 455.0
402, 16.029, 459.9, 620.8, 288.4, 454.8
403, 16.069, 459.0, 619.1, 288.5, 454.8
404, 16.109, 458.2, 616.9, 289.4, 454.7
405, 16.149, 457.5, 616.9, 289.9, 454.0
406, 16.189, 458.7, 615.3, 289.3, 452.5
407, 16.229, 459.8, 616.1, 285.7, 450.0
408, 16.269, 461.2, 617.6, 277.2, 441.8
409, 16.309, 463.1, 619.3, 264.9, 431.7
410, 16.349, 466.3, 619.8, 254.0, 419.1
411, 16.389, 467.7, 622.8, 240.1, 407.1
412, 16.429, 468.6, 626.2, 231.0, 394.3
413, 16.469, 469.9, 627.4, 224.7, 380.4
414, 16.509, 470.0, 626.6, 220.0, 378.1
415, 16.549, 466.7, 624.3, 213.5, 369.6
416, 16.589, 462.8, 621.5, 210.9, 362.9
417, 16.629, 463.9, 619.9, 207.8, 355.7
418, 16.669, 465.7, 618.6, 209.1, 350.3
419, 16.709, 475.4, 614.6, 211.2, 346.3
420, 16.749, 473.6, 610.2, 212.0, 341.6
421, 16.789, 468.8, 604.3, 209.4, 337.9
422, 16.829, 465.1, 598.4, 207.4, 334.8
423, 16.869, 461.3, 594.1, 206.3, 333.8
424, 16.909, 457.8, 589.6, 205.1, 331.5
425, 16.949, 454.7, 585.0, 203.6, 328.0
426, 16.989, 452.1, 581.1, 201.3, 324.4
427, 17.029, 451.5, 577.9, 198.3, 320.9
428, 17.069, 450.3, 575.8, 194.7, 317.3
429, 17.109, 449.4, 574.4, 192.1, 313.8
430, 17.148, 449.8, 573.8, 190.6, 310.1
431, 17.188, 449.4, 573.7, 189.8, 307.4
432, 17.228, 449.6, 574.3, 190.0, 306.7
433, 17.268, 449.7, 570.5, 191.2, 307.8
434, 17.308, 451.1, 570.3, 194.4, 309.3
435, 17.348, 454.1, 570.9, 198.1, 311.3
436, 17.388, 454.0, 572.8, 202.6, 313.4
437, 17.428, 452.5, 574.5, 206.7, 316.8
438, 17.468, 451.5, 574.7, 210.7, 319.2
439, 17.508, 451.0, 573.7, 214.6, 322.1
440, 17.548, 449.3, 572.0, 217.0, 325.3
441, 17.588, 448.8, 568.8, 217.7, 328.1
442, 17.628, 447.4, 564.2, 217.8, 327.4
443, 17.668, 446.3, 568.3, 217.1, 326.1
444, 17.708, 443.7, 566.7, 215.8, 325.5
445, 17.748, 442.7, 566.4, 214.7, 324.5
446, 17.788, 439.8, 564.0, 214.0, 324.6
447, 17.828, 437.3, 561.3, 214.2, 325.4
448, 17.868, 434.7, 558.7, 214.6, 326.4
449, 17.908, 432.7, 556.7, 214.7, 326.6
450, 17.948, 430.8, 554.8, 214.4, 326.3
451, 17.988, 429.6, 553.3, 213.7, 325.7
452, 18.028, 428.3, 552.2, 212.6, 326.4
453, 18.068, 426.5, 551.2, 212.3, 327.9
454, 18.108, 425.8, 550.4, 212.7, 330.8
455, 18.148, 424.7, 549.1, 214.0, 331.4
456, 18.188, 423.4, 547.3, 215.4, 330.1
457, 18.228, 422.9, 546.5, 215.2, 329.7
458, 18.268, 423.1, 547.1, 214.3, 330.0
459, 18.308, 423.3, 548.4, 213.2, 329.4
460, 18.348, 423.5, 550.0, 212.0, 329.1
461, 18.388, 423.5, 550.6, 210.9, 328.9
462, 18.428, 423.2, 550.6, 209.7, 328.8
463, 18.468, 422.6, 549.8, 208.2, 328.7
464, 18.508, 422.6, 550.1, 206.4, 328.0
465, 18.548, 424.0, 551.5, 204.9, 327.1
466, 18.588, 425.5, 554.2, 203.2, 326.3
467, 18.628, 427.1, 557.6, 200.6, 325.5
468, 18.667, 429.4, 562.4, 196.7, 324.6
469, 18.707, 433.2, 568.9, 191.9, 322.9
470, 18.747, 437.7, 576.3, 186.6, 321.1
471, 18.787, 443.4, 580.4, 183.0, 319.7
472, 18.827, 446.9, 584.1, 181.7, 319.2
473, 18.867, 449.0, 586.3, 180.9, 318.7
474, 18.907, 450.5, 588.1, 180.0, 318.3
475, 18.947, 451.5, 589.1, 178.7, 317.4
476, 18.987, 451.4, 588.9, 177.4, 316.2
477, 19.027, 450.1, 587.6, 176.5, 315.4
478, 19.067, 447.8, 585.2, 176.4, 315.0
479, 19.107, 445.0, 582.3, 176.7, 314.9
480, 19.147, 443.0, 579.7, 177.2, 314.7
481, 19.187, 448.0, 576.4, 178.6, 314.0
482, 19.227, 454.7, 576.0, 174.9, 311.8
483, 19.267, 480.4, 575.8, 169.8, 307.2
484, 19.307, 494.0, 582.4, 172.6, 312.0
485, 19.347, 505.1, 580.9, 177.6, 311.4
486, 19.387, 516.8, 581.9, 179.0, 310.1
487, 19.427, 555.2, 578.3, 192.2, 310.2
488, 19.467, 575.6, 578.0, 191.5, 320.7
489, 19.507, 589.6, 587.1, 189.2, 335.8
490, 19.547, 599.0, 609.4, 191.6, 342.6
491, 19.587, 610.9, 624.1, 201.7, 341.7
492, 19.627, 629.2, 626.2, 211.0, 347.0
493, 19.667, 640.2, 630.1, 217.0, 348.5
494, 19.707, 413.1, 550.3, 196.6, 326.4
495, 19.747, 427.6, 561.7, 198.7, 329.4
496, 19.787, 428.5, 569.6, 201.3, 331.2
497, 19.827, 424.3, 552.7, 203.3, 333.5
498, 19.867, 424.3, 554.7, 204.8, 335.7
499, 19.907, 417.4, 560.7, 205.9, 335.8
500, 19.947, 417.8, 563.1, 206.6, 335.8
501, 19.987, 412.3, 562.8, 206.9, 335.1
502, 20.027, 426.2, 563.3, 207.4, 335.2
503, 20.067, 428.7, 563.9, 208.0, 335.6
504, 20.107, 430.6, 565.1, 207.5, 335.6
505, 20.146, 432.1, 568.4, 206.7, 335.2
506, 20.186, 434.3, 570.8, 205.8, 334.7
507, 20.226, 435.8, 572.7, 204.5, 335.0
508, 20.266, 436.8, 574.7, 202.8, 333.7
509, 20.306, 438.6, 576.5, 199.7, 331.2
510, 20.346, 439.8, 577.9, 195.8, 328.2
511, 20.386, 441.3, 578.5, 193.1, 326.3
512, 20.426, 443.3, 579.3, 191.4, 325.0
513, 20.466, 443.9, 580.4, 190.2, 325.1
514, 20.506, 445.5, 582.0, 189.5, 325.1
515, 20.546, 447.1, 579.5, 189.2, 324.5
